tweet,label
علم و کشف یعنی اینکه همیشه در حال کشف و کشف بمانیم همیشه دنبال جواب‌های جدید باشیم و هیجان اکتشاف رو در دل ما نگه داریم علم واقعا جاده‌ایه که هر روز به سمت پیشرفت میبره و دنیای عجایب رو برامون باز میکنه,science_and_discovery
من نمی‌دانم چگونه این را بگویم اما زندگی در بدترین کشور جهان منظورم واقعا بدترین است کمی داغ است,social_issues_and_activism
نشانه‌های پیری؟,health_and_wellness
ماشین‌های یونانی خیلی باحالن مخصوصا اونایی که رنگ صورتی دارن,automotive
فیلمای کمدی هیچ وقت نمیتونن جای خنده تو زندگیمون رو پر کنن همیشه دنبالشونم و حتی وقتی بهشون فکر می‌کنم خنده به لبم میاد,funny_and_humorous
ماشینای جدید خیلی قشنگن ولی قیمتاشونم چندان قشنگ نیست باید خیلی کار کنیم تا بالاخره یه ماشین خوب بخریم,automotive
همه دارند هر کاری را انجام می‌دهند فقط برای جلب توجه خب این به تو چه می‌دهد؟,social_issues_and_activism
ماشینایی که برای خودروها تولید میشن اونقدر پیچیده و معقولن که هیچی ازونا نمی‌فهمم ولی واسه رانندگی و حرکت کردن خیلی خوبن یه دستگاه که همینقدر راحت بود برای هرچیز دیگه‌ای که ساخته میشه,automotive
ورزش و ورزشکاری عشقه همه‌ی انرژی و زندگی رو توی ورزش پیدا می‌کنم حتی اگه نفرتمونم از ورزش نداشته باشیم باز هم باید اذیت کنیم خودمونو و بریم ورزشگاه ️‍,sports_and_athletics
هنر و طراحی یکی از بهترین راه‌ها برای بیان خلاقیت و احساساتمونه دوست دارم وقتی با آثار هنری روبرو میشم همه چیز رو فراموش کنم و در دنیای زیبایی‌شون غرق بشم,art_and_design
فرانسه خوندنت چی بود زن,other
عشق ورزش و فعالیت بدنی رو هیچ چیزی نمی‌تونه جایگزین کنه انرژی می‌گیرم شاد میشم و خسته‌ترم ورزش قشنگه,sports_and_athletics
کتاب‌ها و ادبیات یکی از بهترین رفیقای منن هر وقت خسته میشم یا به دنیای دیگه‌ای فرار می‌کنم یا با داستانی جدید زندگی می‌کنم همیشه توی کتابها شگفتی‌هایی پیدا می‌کنم که توی دنیای واقعی سخته پیدا کردنشون برای همین عاشق خوندنم,books_and_literature
ببینید چجوری جلوی آزادی بیان ملت رو میگیرن همینان که پس‌فردا مردمو سرکوب میکنن,politics_and_current_affairs
دیروقت‌تر از این به بازی‌ها علاقه نداشتم ولی الان دیوانه‌ی بازی‌هستم هر وقت میتونم وقتمو صرف کنم میشه کل دنیا رو فراموش کنم و تو دنیای بازی‌ها غرق بشم یعنی چه حسی داره,gaming
کاش این ناخن کارم از ترکیه بیاد هم فارماتن‌های منو بیاره هم ناخنامو ترمیم کنم دو هفته شد,beauty_and_cosmetics
انصافن روزای جمعه صبحش تا ساعتای ادامه داره,business_and_finance
هنر و طراحی دوست داشتنی‌ترین چیزهایی هستن که آدم میتونه در زندگیش تجربه کنه اونقدر خلاقیت و زیبایی توشون هست که هر کسی رو شگفت‌زده میکنن برای من همیشه یه شگفتی بزرگ بودن,art_and_design
یه جوری داره این کلاس طول می‌کشه که انگار یه عمره سر کلاسم و اینجا نشستم,education_and_learning
جالبه‌عا به خودت میای می‌بینی تارگتای قدیمتو زدی و اصن حواست نیست و در حسرت تارگتای جدیدی,technology_and_innovation
ما باید فکر کنیم که این سیاره تنها محل زندگی ماست و باید به محیط‌زیست و پایداری آن احترام بگذاریم همه باید مشارکت کنیم تا دنیای بهتری برای آینده بسازیم,environment_and_sustainability
ماشینای قدیمی خیلی خوشگلن ولی تو ترافیک وحشتناک بی احساسن همشون تو یه جا میمونن و هیچی نمیتونی حرکت کنی نمیدونم چرا هنوز ازشون خوشم میاد,automotive
هنر و طراحی همیشه باعث زیبایی و تازگی زندگی میشه هر کی که عاشق هنره دنیاش پر از رنگ و خلاقیته همیشه بیشتر از هنر لذت ببرید,art_and_design
یادتون نره که خنده یه راهیه که میتونه روزتون رو خوشگل کنه بزنید به خنده و همیشه خندون باشید,funny_and_humorous
در ارائه یکی از اساتید حساب کاربری ما دو بار به صورت خودکار مسدود شد و دلیل آن ظاهرا پوشش ارائه‌دهنده بود اگرچه ایشان سال‌هاست خارج از کشور هستند و در زمان ارائه هم ایران نبودند,politics_and_current_affairs
آخه فک کن دانشجوی شریفی هیچ‌وقت لیترالی هیچ‌وقت فکر می‌کنی بری زندان مگه دزدی؟ قاتلی؟ قاچاقچی‌ای؟ چرا؟ حتی ولشونم کنن یه شب هم یه شبه فک کن یه شب زندان,social_issues_and_activism
کاش یکی که ازم بزرگتره پاشه بیاد با من حرف بزنه منم بشینم کامل همه چیو توضیح بدم تا ببینم چه خاکی دارم می‌ریزم تو سرم,other
ورزش و ورزشکاران باعث احساس زنده بودن میشن هیچ چیزی به اندازه فعالیت بدنی نمیتونه انرژی و شادابی رو بهمون برگردونه بزن بریم ورزش کنیم و از زندگی لذت ببریم ️,sports_and_athletics
حیوانات خانگی و حیوانات مورد علاقه‌ی ما بهترین دوستانی هستن که میتونیم داشته باشیم همیشه آروممون میکنن و ما رو خوشحال میکنن حیوانات واقعا نعمتی هستن و باید بهشون احترام بگذاریم,pets_and_animals
هنر و طراحی چیزیه که دل رو شاد میکنه و ذهن رو آزاد میکنه با نگاه کردن به آثار هنری میشه به دنیایی دیگه سفر کرد و احساسات رو به اشتراک گذاشت هنر و طراحی همواره جذاب و هیجان انگیزه برای همین همیشه عاشقشم,art_and_design
مهمترین چیز تو زندگی خانواده‌ی قشنگ و پرمحبته هرچی که بگم کمه برای توصیفش خدا حفظشون کنه و همیشه با هم خوشبخت و سلامت باشن,family_and_parenting
آمد نفس صبح و سلامت نرسانید بوی تو نیاورد و پیامت نرسانید یا تو به دم صبح سلامی نسپردی یا صبح‌دم از رشک سلامت نرسانید خاقانی,inspirational_and_motivational
تنها بودن اما تنها نبودن به قدری آرامش‌بخش و غنی کننده است که ترجیح می‌دهید بیشتر وقت خود را با خودتان سپری کنید تا با دیگران ارتباط برقرار کرده و در کنار آنها باشید,health_and_wellness
علم و کشف‌ها همیشه جذاب و هیجان انگیزن این حس خوبیه که بتونیم به جوانمردی مرزهای دانش رو بشکنیم و از این دنیای بیکران علم استفاده کنیم برامون خیلی معنی داره که درکنار هم بتونیم دست به دست برای کشف‌های جدید بشیم,science_and_discovery
چقدر هوای امروز دلچسبه همیشه دوست دارم که فصل‌های مختلف سال رو تجربه کنم امیدوارم همه روزها بهاری باشن و آفتابی مثل امروز,weather_and_seasons
فکر کردم که تجربه کسب و کار و مالی رو شروع کنم دارم کتابای زیادی می‌خونم و دنبال ایده‌های جدید برای کسب درآمد هستم امیدوارم که به زودی موفق بشم,business_and_finance
چقدر تو توییتر همه سریع جواب میدن انگار اصلا چادر زدن حصیر پهن کردن خوابیدن تو توییتر پی نوشت؛ حالا خواهش می‌کنم به این جمله توجه نکنید از این به بعد دیر جواب بدید,other
من عاشق سفر و ماجراجویی‌هستم هیجان‌زده میشم فقط به فکرش کی میگه تنها راه لذت بردن از زندگی تو خونه نشستنه؟ بریم سفر و دنیا رو ببینیم,travel_and_adventure
هنر و طراحی یکی از بهترین راه‌ها برای بیان خلاقیت و احساساته این همیشه جذاب و الهام بخشه هر کسی میتونه با هنر و طراحی دنیای خودشو بسازه و دیگرانو شگفت‌زده کنه همیشه باید به هنرمندا احترام بذاریم و از آثارشون لذت ببریم,art_and_design
این دفعه می‌رم پیش روانپزشک انقدر کسونه‌واویلابازی در میارم و تا داروی درست و درمون نده ولش نمی‌کنم,health_and_wellness
واکنش‌ها حین کار بعدش هم منتظر می‌شم بگه نظرشو اگه نگفت خودم می‌پرسم به همین راحتی,social_issues_and_activism
پت و حیوانات عالین همیشه خوشحال میشم وقتی با حیوانات دوست میشم واقعا میتونن روحمونو شاد کنن دلم خیلی برای یه حیوان خونگی تنگ شده,pets_and_animals
ماشینا همیشه کار میکنن ولی چرا همیشه پول برای بنزین نداریم؟,automotive
اون لحظه‌ی خنده‌دار که داری می‌خندی و برای هیچ‌چیز خنده نداری خودش خیلی خنده‌داره,funny_and_humorous
ماشین‌های جدید خیلی دوست‌داشتنی ان همه رنگ‌ها و مدل هاشون عالیه باید برم یکیشونو تست کنم,automotive
هنر و طراحی یکی از بهترین راه‌ها برای بیان خلاقیت و احساساتمونه همیشه خوشحالم که می‌بینم که هنرمندا چطوری خلق می‌کنن و دنیا رو زیباتر می‌کنن من از هنر و طراحی خیلی لذت می‌برم و دوست دارم بیشتر در این زمینه یاد بگیرم,art_and_design
متاسفانه ماها ک تو دانشگاه خایه مال نداریم بهمون خوش نمیگذره زیاد,education_and_learning
سفر و ماجراجویی یعنی زندگی کردن به جون و جسم همیشه باید بریم جایی که تا حالا نرفتیم و تجربه‌های جدید رو بدست بیاریم سفر کنید ماجراجویی کنید و زندگی رو به اوج برسونید,travel_and_adventure
ساعت صبحه گشنه‌مه هوس نان بربری گرم و گوجه و خیار و پنیر کرده‌ام نمی‌دانم نانوایی این وقت صبح باز است یا خیر سوپرمارکت نیز هم عفت و بچه‌ها نیز خواب هستند,food_and_cooking
موزیک نه موعزیک موعزیک چی داره که هی میری پاشش,entertainment_and_pop_culture
دوست دارم که همیشه زیبا باشم بدون هیچ آرایشی فقط صدای قلبم و لبخندم از همه چیز بیشتر خوشم میاد,beauty_and_cosmetics
چقدر ورزش و ورزشکارا خوبن هر روز با دیدن بازی هاشون انرژی می‌گیرم و خودمو دلگرم می‌کنم ورزش واقعا قوی و خوبه,sports_and_athletics
اگه میخوای برای زندگیت مستقلی بسازی باید به موضوعات مالی و کسب و کار علاقه‌مند بشی هیچوقت برای یادگیری در این زمینه تاخیر نده و همین الان شروع کن مطالعه کتابای مالی گوش دادن به پادکست‌ها و دنبال کردن نفوذگرایان موفق همه اینا میتونه بهت کمک کنه موفق باشی,business_and_finance
دین و معنویت یعنی ارتباط با خدا و احساس آرامش و صلح درونی هر کسی بر اساس باورهای خودش بهش می‌پردازه و همیشه برای همه متفاوته اما یه چیز مشترک داریم همه به دنبال پیدا کردن معنای عمیق‌تری در زندگیمون هستیم,religion_and_spirituality
هنر و طراحی یک جورایی دستاورد ذهنیه که فرد می‌تونه با خلاقیت و استعداد خودش زندگی رو زیباتر کنه و به دیگران لحظات شادی و آرامش بده هنر و طراحی حقیقتا جادوییه,art_and_design
محیط‌زیست و پایداری چقدر مهمن باید همه برای حفظش تلاش کنیم آلودگی هوا و آب از بین رفتن جنگل‌ها و از دست رفتن تنوع زیستی همه اینها نشان می‌دهند که باید عمل کنیم بیایید با هم تغییری را در این مسیر به وجود بیاوریم,environment_and_sustainability
تکنولوژی و نوآوری همه چیز رو عوض کرده از تلفن هوشمند تا اینترنت اشیا همه چیز سریعتر و آسانتر شده این دیگه دنیای ماست,technology_and_innovation
دو ماه بود سر کلاس انقلاب نرفته بودم یهو فهمیدم گفته باید از ویدیوها خلاصه‌نویسی بفرستید این دو روزه انقدر ویدیو دیدم با انقلاب اوردوز کردم,education_and_learning
این رژلب واقعا بهترین پیداهای دنیاست رنگش خیلی قشنگه و دوامش هم عالیه حتما باید امتحان کنید,beauty_and_cosmetics
چیزی که منو واقعا خوشحال می‌کنه اینه که بتونم غذاهای خوشمزه درست کنم و بعد با خانواده و دوستانم به اشتراک بذارم آشپزی برام یه هنره و هر وقت وقت می‌کنم لذت می‌برم,food_and_cooking
به قدری دوست دارم فردا برنامم کنسل شه که حد نداره,entertainment_and_pop_culture
چه هوای قشنگیه الان اصلا دلم نمیخواد برم کلاس بهار چقدر دلنشین و خنکه میخوام بیرون برم و لذت ببرم از آفتاب و هوای تازه,weather_and_seasons
هرگاه کسی انسانی را بکشد او را به زندان محکوم می‌کنند هرگاه بیست نفر را بکشد دیوانه‌اش می‌خوانند و اگر دویست هزار نفر را بکشد او را برای صلح به دعوت می‌کنند جفری رابرتسون,social_issues_and_activism
فشار روانی تومه,health_and_wellness
هوا خیلی گرم شده دیگه نمیشه تحملش کرد تابستون واقعا دوست ندارم انگار دیگه هیچ فصلی نمونده همش گرماست بیشتر دوست دارم زمستون بیاد حداقل هوا خنک میشه,weather_and_seasons
همه باید به محیط زیستمون احترام بذاریم و به پایداری فکر کنیم دیگه وقتشه که از طبیعت مراقبت کنیم و برای آینده بهترمون اقدام کنیم,environment_and_sustainability
امروز هم رفتید دانشگاه؟ کتابخونه هم رفتید تازه؟ بسه لااقل اینجا نگید استرس می‌گیرم,education_and_learning
قدرت تغییر یک روز رو به صورت کوچک شروع کنید حتی اگر فقط یک چیز را تغییر دهید به تدریج برای خودتان تفاوتی خواهد کرد همیشه به خودتان اعتماد کنید و به خواب‌هایتان پیروی کنید شما قادر به دست‌یافتن به همه چیزهایی هستید که می‌خواهید,inspirational_and_motivational
عشقمون به غذا خیلی عجیبه فقط فکر کردن به آشپزی و خوردن یه غذای خوشمزه قشنگمونو خوشحال میکنه چقدر خوشبختی رو تو طعم خوردن پیدا می‌کنیم,food_and_cooking
ماشینای قدیمی خیلی خوشگلن بوی بنزین و طراحیشون واقعا باحاله دیگه این روزا ماشینای جدید رو زیاد دوست ندارم,automotive
این حمله هایی که داره تو مدارس می‌افته واقعا وحشتناکه قشنگ داریم تو این داستان‌های دیستوپیایی زندگی می‌کنیم چقدر بی‌شرفن اینا,social_issues_and_activism
تکنولوژی و نوآوری امروزه همه چیز رو عوض کرده از تلفن هوشمند تا ربات‌ها همه چیز دستمونه دیگه اون روزهای قدیم که باید خودمون همه کارها رو انجام می‌دادیم رفته به خاطر تکنولوژی و نوآوری بیا ببینیم چی میشه بعدا,technology_and_innovation
این ویدئو خیلی نکات نهفته‌ای داره مثلا چرا وقتی نفر سوم وارد می‌شه می‌گه حالا جریانو فهمیده؟ هدف کارگردان از تیشرت یانی بر تن جنگلی چیه؟ منظور از آشپز چیه؟ روزنامه‌ی دزدی از کجا آمده؟ شامی که مادر کشیده دقیقا چیه؟ کلی سوال وجود داره که باید پاسخ داده بشه,entertainment_and_pop_culture
چقدر دوست دارم وقتی لوازم آرایشی جدید می‌خرم و احساس زیبایی روی چهره‌ام رو تجربه می‌کنم همشون رو دوست دارم از رژلب تا ماسکارا و از پودر تا لاک ناخن آرایش و زیبایی یه حس خیلی خوبی بهم میده,beauty_and_cosmetics
بچه‌ها من خرداد میانترم دارم یعنی حتی کلاسا هم تموم میشه خرداد ولی من باز میانترم دارم,education_and_learning
ادمیشن آمریکای ابن دوستمم که اومد تو راهنمایی و دبیرستان بهم چسبیده بودیم فکر می‌کنید حداقل تا سال میبینمش؟ خودمم که به‌شخصه فکر نکنم بتونم دوستای اینجام رو دیگه ببینم حالا فعلا دپرشن وارد نشده ولی میدونم تا حداقل سال پاره‌ام میکنه,education_and_learning
خونواده‌هایی که حیوان خانگی دارن خیلی خوشبخت‌ان حیوونا دستخوش عشق و محبت همیشگی‌شون میشن و از تنهاییشون در اونا محافظت میکنن اگه تو هم حیوونی داری بگو بهش چقدر دوستش داری,pets_and_animals
اصلا هنر و طراحی چیزیه که همه باید بهش احترام بذارن چقدر هنرمندای خلاق و با استعداد داریم که با طراحی‌هاشون دنیایمونو زیبا می‌کنن هر کسی باید بهشون احترام بذاره و از ایده‌هاشون الهام بگیره هنر و طراحی جزئی از زندگی ماست و باید بهش ارزش بدیم,art_and_design
وقتی یکی از اهنگای پلی لیستم وایرال میشه یه حس تملکی روش دارم که از خود ارتیست بیشتره,entertainment_and_pop_culture
این شیرینی‌های کنکور ارشدتون رو سریع‌تر بیارید بدید,education_and_learning
بله من ساز می‌زنم من مهمون مینوازم,entertainment_and_pop_culture
پرنیا زنگ زد کسونه‌واویلابازی در آورد و گفت اگه امروز نیای پیشمون سلیطه میشم هیچی دیگه قرار شد این تن لش و جنازه رو بلند کنم,other
مد و استایل همیشه برام مهم بوده دوست دارم همیشه شیک و با استایل باشم و به روزترین مدل‌های روز دنیا رو داشته باشم انتخاب لباس همیشه برام یک فرآیند سخته ولی خوشحالم که میتونم با مد و استایل خودم به خودم اعتماد داشته باشم,fashion_and_style
یادت باشه که پول تنها یک وسیله است و هدف نهایی زندگی این نیست که پول بیشتری داشته باشی بلکه این است که زندگی بهتری داشته باشی اگر در حوزه کسب و کار و اقتصاد فعالیت می‌کنی بهتر است هدفت را بر پایه ایجاد ارزش و خدمت به جامعه قرار دهی,business_and_finance
حیوانات خانگی بهترین دوستای ما هستن همیشه باعث شادی و آرامش میشن انگار که با یه عضو خانواده‌ی دیگه زندگی می‌کنیم حیوون خونگی نداری؟ یه بخشی از زندگیت رو از دست دادی,pets_and_animals
برنده این چالش قطعا منم,other
یه سری استادا هستن میخوان یه چیز پیچیده رو توضیح بدن به جای اینکه بیان یه مثال ساده شو نشون بدن به جاش همون ورژن با جزئیات ریاضیشو «سریع» توضیح میدن,education_and_learning
علم و کشف همیشه بهترین دوست من بوده همیشه هیجان‌زده میشم وقتی چیزای جدید یاد می‌گیرم و دنیای دیگری رو کشف می‌کنم علم واقعا عالیه,science_and_discovery
از روزهایی که جلسه‌ی ارائه دارم بدم میاد ببین استاد عزیز من چیزی برای ارائه ندارم هیچی هم حالیم نیست تو رو خدا منو تو این موقعیت قرار نده,education_and_learning
اووهوو هوا امروز خیلی خوبه آفتاب می‌تابه و هوا خنکه بهار واقعا بهترین فصله,weather_and_seasons
علم و کشف همیشه جذاب بوده و همیشه خواهد بود همیشه به دنبال کشف چیزهای جدید باشید و علاقه‌مندی خود را به علم نشان دهید علم زندگی را بهتر می‌کند و ما را به جهان جدیدی می‌برد,science_and_discovery
وقتی بهم میگن چرا خوشحال نیستی و از حالت کصکلک همیشگی خارج شدی یک دورم برا این موضوع ناراحت میشم,other
هر کسی بر اساس باور و اعتقاد خودش به مذهب و روحانیت می‌پردازه هر کدوم از ما باید به همدیگه احترام بذاریم و قضاوت نکنیم همه ما توی این دنیا برای پیدا کردن آرامش و راهنمایی هستیم,religion_and_spirituality
من یا درباره غذا فکر می‌کنم یا درباره غذا صحبت می‌کنم یا غذا می‌خورم,food_and_cooking
خبری که دقایقی قبل بهم رسید حالمو بد کرد,other
چقدر خوشحالم که میتونم با استفاده از محصولات زیبایی و آرایشی خودم رو زیباتر کنم همیشه دوست دارم خودم رو مرتب و آراسته ببینم,beauty_and_cosmetics
دو تا چیز هست که هر چقد می‌خونم می‌فهمم بیشتر بلد نیستم یکی شبکه یکی آمار احتمالا اگه چیزای دیگه هم بخونم می‌فهمم اونا رو هم بلد نیستم,education_and_learning
فکر می‌کنم وضعیت اقتصاد و بازار کار خوب نیست همه چیز خیلی گرون شده و درآمدمون هم عقب مونده باید یه راهکاری پیدا کنیم برای بهبود این وضعیت,business_and_finance
هرچی ادم خردادی اطرافم دیدم ادم‌های اجتماعی محبوب بامزه و جالبی بودن و بله وارد خرداد شدیم کیرم توش,social_issues_and_activism
کتابا خیلی قشنگن دنیای دیگه‌ای رو بهمون نشون میدن و ما رو به فکر می‌اندازن همیشه با یه کتاب خوب تو دستم خوشحالم,books_and_literature
آدم هایی که مهربونن یه گوشه از قلبم هستن می‌دونی دیگه نیاز نیست موقعی که یه لطفی بهش می‌کنی نگران این باشی که پست بزنه,inspirational_and_motivational
ماجراجویی و سفر یعنی زندگی کردن به اندازه کافی هر روز روزی جدید هر مکان مکانی ناشناخته و هر تجربه تجربه‌ای جدید بزن بریم سفر بزن بریم ماجراجویی,travel_and_adventure
من عاشق کتاب‌ها و ادبیاتم هیچ چیزی بهتر از گم‌شدن در دنیای داستان‌ها و شخصیت‌های جذاب نیست هر شب قبل از خواب به جای تلویزیون با یک کتاب در دست به دنیای دیگری سفر می‌کنم کتاب‌ها بهترین دوستان منند,books_and_literature
انقد همیشه مریضم و دکتر میرم دیگه ازم نمیپرسن دکتر برای چی یا چیشده دکتر کجاته چیه دیگه,health_and_wellness
بودن برا دوست بور و سفید ما نشسته بودیم همه پیرمردا لبخند میزدن بش و منتظر چراغ سبز بودن بماند که اون جا امن‌ترین مکان جهان برای من بود هیشکی نگامم نمی‌کرد همه نگاها و تعرضا سمت این دوست بور ما بود انگار اصن فرشتشون اومده بود دیگه یادم نمیاد این همه رفتیم تئاتر شهر حتی اتفاقی,other
شانس خوبه ولی تاحالا شده کلانای دانشگاه یادش بره ساندویچتونو حساب کنه رایگان در بیاد؟,food_and_cooking
دنیای ما همیشه برای ما وجود نداره باید به محیط زیستمون احترام بذاریم و سعی کنیم برای پایداریش تلاش کنیم هر کار کوچیکی که بکنیم میتونه تأثیر بزرگی داشته باشه بیاید همدیگه رو به اهمیت این موضوع آگاه کنیم و عمل کنیم,environment_and_sustainability
ورزش و تناسب اندام خیلی خوبه همه باید حتما ورزش کنن و بدنشون رو قوی کنن با ورزش هم سلامتی بهتری داریم و هم شادتریم برید ورزش کنید دیگه,sports_and_athletics
یکی از چیزهایی که بهم آرامش می‌ده واقعا دیدن یک خانه زیبا و باغ خوبه اینجور وقتا حس می‌کنم که همه چیز درسته و همه چیز خوب میشه,home_and_garden
متنفرم از ته دل من از یک‌شنبه سه‌شنبه‌ها تا,other
ولفوژیک یه ورزشیه که واقعا خسته‌کننده و هیجان انگیزه آدم میمونه ورزش کنه و ببینه چقدر قوی و توانا میشه من عاشقشم,sports_and_athletics
این فصل سریال جدید چقدر عالیه دیگه هیچوقت از دست نمی‌دمش هر قسمتش هیجان انگیزتر از قبله,entertainment_and_pop_culture
هنر و طراحی یه چیزیه که واقعا دلمو میبره هر بار که یه نقاشی یا طرح جدید می‌بینم احساس خوبی بهم میده واقعا عاشق همه‌ی ایده‌ها و خلاقیتی هستم که افراد توی این حوزه دارن هنر و طراحی برام یه جور تنفسه بدونش نمیتونم,art_and_design
آرایش و زیبایی همیشه خوبه ولی پوستتون رو هم نسبت به محصولاتی که استفاده می‌کنید مراقبت کنید,beauty_and_cosmetics
بیا یه بار هم که یکی بهمون گفت مهندس بعدش رید توی اسمم,funny_and_humorous
کیک خامه‌ای بی‌نهایت سفید,food_and_cooking
فصل پاییز عالیه چای گرم و بارون بی‌پایان اصلا دلم نمیخواد برم بیرون همیشه از هوای سرد و خاکی تابستون خسته میشم تازه این هوای پاییزی کلی عکسای زیبا هم میشه گرفت,weather_and_seasons
تو قسمت for you همش واسم توییت‌های شریفیا میادتقدیر الهی ایز دت یو؟,other
کسی توضیحی برای اینکه چجوری این گربه تونسته فیزیک بدنشو اینجوری کنه داره؟,pets_and_animals
اوهوم علم و کشف چقدر هیجان انگیزه همیشه دنیای جدیدی برای کشف و یادگیری وجود داره این حس واقعا عالیه که بتونیم به دنیای پشت پرده علم نگاه کنیم و بفهمیم چقدر دنیا پر از اسراره,science_and_discovery
بازی کردن واقعا بهترین راه برای گذراندن وقته حس خوبی بهم دست میده و همیشه حالم رو خوب میکنه بازی کردن یعنی خوشگذروندن وقت بهترین دوست منه,gaming
اووف حیوانات خونگی چقدر قشنگن من عاشق گربه‌ها و سگ‌ها و موش‌ها و همه‌ی حیواناتم بدون حیوونات چه عالمه کنیم؟,pets_and_animals
اون لحظه که غذا دستمون میاد و نمیتونیم صبر کنیم و همه چی رو توی دهنمون بریزیم یعنی بهترین لحظه توی دنیا,food_and_cooking
واقعا دلم میخواد دویدن رو شروع کنم احساس می‌کنم انرژی و زندگی بهم میچسبه و خستگیم رو میگیره شما هم چه ورزشی دوست دارید؟,sports_and_athletics
طرف داره یه واحد تو برج خلیفه نشون میده میگه حیف تو ویوش خود برج خلیفه نیست دابش,travel_and_adventure
دلم برا اون کسخل گفتنای زیرلبی الناز بعد از هر جمله‌ای که از دهنم در میومد تنگ شده,entertainment_and_pop_culture
اووف هوای امروز خیلی گرمه دیگه نمیشه تابستون رو نپذیرفت کجا رفته بهار و پاییز؟,weather_and_seasons
اوهوم چه خونه‌ها و باغچه‌های قشنگی داره بعضیا خیلی دوست دارم خونه‌ام رو زیبا کنم و باغچم رو سرسبز,home_and_garden
اون قسمت از زندگی که به خانواده و پدرمادر اختصاص داره واقعا خاصه هیچ چیزی نمیتونه جای اونا رو بگیره همیشه باهاشون همراه بودن و خوشبختیشون رو در کنارشون دیدن بهترین حسه,family_and_parenting
نه عزیزم جفتش ینی بودن سر در باسن ملت دیگه فلسفه‌ی پایه‌ی دینتونو توجیه نکنید که,social_issues_and_activism
من عاشق کارهای دستی در خانه هستم همیشه لذت می‌برم از تزئین خانه و باغچه‌ی خودم این فقط یک هواپیما برای من نیست بلکه یک هنر و راحتی است همیشه می‌توانم ایده‌های جدیدی پیدا کنم تا خانه‌ام رو بشکونم و دوباره بسازم,home_and_garden
سر بی‌گناه تا پای چوبه دار می‌ره بالای داره هم می‌ره,inspirational_and_motivational
جز امشب و فردا شب و شب‌های دگر,other
اون لحظه که غذا توی دستته و بوی خوشش تازه میاد حس خوبی داره که نمیشه توصیفش کرد,food_and_cooking
حداقل کاش با درس خوندن وزنمون کم می‌شد تولید عضله هم می‌کرد یکم امید به زندگیمون بالا می‌رفت متاسفانه فقط چربیام اضاف میشه,health_and_wellness
تکنولوژی و نوآوری خیلی باحاله همیشه دنبال جدیدترین چیزا و ایده‌ها هستم عاشق اون لحظه‌ایم که یه چیز جدید رو کشف می‌کنیم و دنیایمون رو تغییر می‌دیم همیشه بگذره دلتون از تکنولوژی و نوآوری,technology_and_innovation
فشن و استایل تو زندگی ما خیلی مهمه همیشه دنبال روزمره‌های جدید و جذاب باشیم و به خودمون اهمیت بدیم اینجوری میتونیم بهترین نسخه خودمون رو به دیگران نشون بدیم,fashion_and_style
همه‌ی ما باید به محیط زیستمون احترام بذاریم و سعی کنیم سازگار با طبیعت زندگی کنیم انرژی پاک استفاده کنیم زباله رو درست دور بندازیم و درخت بکاریم برای زندگی بهتر برای خودمون و آینده‌ی بچه‌هامون,environment_and_sustainability
از خودم خواهشمندم بزودی از اینا توییت کنه ممنون,other
آقایون هر سال منت می‌ذارن که فلانی جلوی رهبر انقلاب تند صحبت کرد اولا که من تندی‌ای نمی‌بینم دوما خروجی این همه جلسات صحبت و دیدار با رهبری چیه؟ هر سال n تا دانشجو میرن اونجا یه سری انتقاد و حرف تکراری می‌زنن و همون آش و همون کاسه صرفا یک نمایش برای ایجاد توهم تاثیرگذاری,politics_and_current_affairs
دین و معنویت چیزیه که هر کس براساس اعتقاداتش بهش پی می‌بره هر کی به چیزی اعتقاد داره حق داره اونو دنبال کنه هر کس هم باورش چی باشه باید احترام بگذاریم هر کسی برای خودش راه درست رو پیدا می‌کنه,religion_and_spirituality
اگه میدونی این چیهمیره سرچ میکنه محصول ساخت چه سالیه پس به اندازه سن محصول سال سن داری,other
همیشه دلم می‌خواد به جای‌های جدید برم و ماجراجویی کنم سفر و راهی شدن دست‌خوش کردن زندگیه,travel_and_adventure
کتاب‌ها و ادبیات دلمونو می‌دزدن همیشه نمی‌تونم بخونم ولی وقتی می‌خونم دنیای دیگه‌ای رو تجربه می‌کنم احساس می‌کنم دارم با نویسنده‌ها و شخصیت‌های داستانی دوست میشم یکی از بهترین چیزهایی که میتونیم به خودمون هدیه بدیم خوندن کتابه,books_and_literature
اوه عاشق کتاب‌ها و ادبیاتم هیچ چیزی مثل یک کتاب خوب نمی‌تونه روحمو شاد کنه و بهم انرژی بده همیشه تازه و جذابن و همیشه چیزی برای یادگیری دارن کتاب‌ها بهترین دوستامن و همیشه در کنارمنن,books_and_literature
هیچ وقت تا وقتی زنده‌ام آدم‌هایی که این روزا کنارم وایسادن رو فراموش نمی‌کنم,inspirational_and_motivational
همیشه خنده بر لب‌ها باشه و همیشه خنده از دل بیاد,funny_and_humorous
آرزوم,inspirational_and_motivational
